time;Model Root/CTRL_VEH/DriverRequest [%]/Value;Model Root/STATUS_BAT/StateOfCharge [%]/Value;currentTime
0.000000;0.00;70.00;-1.72
0.010000;0.00;70.00;-0.75
0.020000;0.00;70.00;0.58
0.030000;0.00;70.00;1.61
0.040000;0.00;70.00;2.14
0.050000;0.00;70.00;3.13
0.060000;0.00;70.00;4.69
0.070000;0.00;70.00;5.72
0.080000;0.00;70.00;6.55
0.090000;0.00;70.00;7.29
0.100000;0.00;70.00;8.54
0.110000;0.00;70.00;9.64
0.120000;0.00;70.00;10.48
0.130000;0.00;70.00;11.22
0.140000;0.00;70.00;12.17
0.150000;0.00;70.00;13.14
0.160000;0.00;70.00;14.68
0.170000;0.00;70.00;15.15
0.180000;0.00;70.00;16.00
0.190000;0.00;70.00;17.16
0.200000;0.00;70.00;18.85
0.210000;0.00;70.00;19.62
0.220000;0.00;70.00;20.11
0.230000;0.00;70.00;21.70
0.240000;0.00;70.00;22.63
0.250000;0.00;70.00;23.73
0.260000;0.00;70.00;24.59
0.270000;0.00;70.00;25.78
0.280000;0.00;70.00;26.29
0.290000;0.00;70.00;27.93
0.300000;0.00;70.00;28.64
0.310000;0.00;70.00;29.86
0.320000;0.00;70.00;30.95
0.330000;0.00;70.00;31.25
0.340000;0.00;70.00;32.63
0.350000;0.00;70.00;33.16
0.360000;0.00;70.00;34.40
0.370000;0.00;70.00;35.01
0.380000;0.00;70.00;36.40
0.390000;0.00;70.00;37.56
0.400000;0.00;70.00;38.27
0.410000;0.00;70.00;39.82
0.420000;0.00;70.00;40.85
0.430000;0.00;70.00;41.13
0.440000;0.00;70.00;42.05
0.450000;0.00;70.00;43.25
0.460000;0.00;70.00;44.27
0.470000;0.00;70.00;45.95
0.480000;0.00;70.00;46.34
0.490000;0.00;70.00;47.02
0.500000;0.00;70.00;48.45
0.510000;0.00;70.00;49.78
0.520000;0.00;70.00;50.69
0.530000;0.00;70.00;51.36
0.540000;0.00;70.00;52.58
0.550000;0.00;70.00;53.97
0.560000;0.00;70.00;54.70
0.570000;0.00;70.00;55.34
0.580000;0.00;70.00;56.02
0.590000;0.00;70.00;57.21
0.600000;0.00;70.00;58.50
0.610000;0.00;70.00;59.53
0.620000;0.00;70.00;60.25
0.630000;0.00;70.00;61.94
0.640000;0.00;70.00;62.90
0.650000;0.00;70.00;63.05
0.660000;0.00;70.00;64.11
0.670000;0.00;70.00;65.91
0.680000;0.00;70.00;66.96
0.690000;0.00;70.00;67.04
0.700000;0.00;70.00;68.96
0.710000;0.00;70.00;69.33
0.720000;0.00;70.00;70.89
0.730000;0.00;70.00;71.29
0.740000;0.00;70.00;72.35
0.750000;0.00;70.00;73.22
0.760000;0.00;70.00;74.35
0.770000;0.00;70.00;75.70
0.780000;0.00;70.00;76.55
0.790000;0.00;70.00;77.77
0.800000;0.00;70.00;78.02
0.810000;0.00;70.00;79.70
0.820000;0.00;70.00;80.23
0.830000;0.00;70.00;81.44
0.840000;0.00;70.00;82.38
0.850000;0.00;70.00;83.94
0.860000;0.00;70.00;84.70
0.870000;0.00;70.00;85.55
0.880000;0.00;70.00;86.75
0.890000;0.00;70.00;87.35
0.900000;0.00;70.00;88.82
0.910000;0.00;70.00;89.31
0.920000;0.00;70.00;90.47
0.930000;0.00;70.00;91.31
0.940000;0.00;70.00;92.90
0.950000;0.00;70.00;93.60
0.960000;0.00;70.00;94.67
0.970000;0.00;70.00;95.66
0.980000;0.00;70.00;96.09
0.990000;0.00;70.00;97.85
1.000000;0.00;70.00;98.88
1.010000;0.00;70.00;99.46
1.020000;0.00;70.00;100.87
1.030000;0.00;70.00;101.31
1.040000;0.00;70.00;102.13
1.050000;0.00;70.00;103.17
1.060000;0.00;70.00;104.62
1.070000;0.00;70.00;105.68
1.080000;0.00;70.00;106.07
1.090000;0.00;70.00;107.46
1.100000;0.00;70.00;108.34
1.110000;0.00;70.00;109.48
1.120000;0.00;70.00;110.20
1.130000;0.00;70.00;111.12
1.140000;0.00;70.00;112.46
1.150000;0.00;70.00;113.32
1.160000;0.00;70.00;114.02
1.170000;0.00;70.00;115.11
1.180000;0.00;70.00;116.38
1.190000;0.00;70.00;117.92
1.200000;0.00;70.00;118.50
1.210000;0.00;70.00;119.56
1.220000;0.00;70.00;120.55
1.230000;0.00;70.00;121.63
1.240000;0.00;70.00;122.97
1.250000;0.00;70.00;123.78
1.260000;0.00;70.00;124.14
1.270000;0.00;70.00;125.32
1.280000;0.00;70.00;126.54
1.290000;0.00;70.00;127.23
1.300000;0.00;70.00;128.49
1.310000;0.00;70.00;129.48
1.320000;0.00;70.00;130.75
1.330000;0.00;70.00;131.57
1.340000;0.00;70.00;132.62
1.350000;0.00;70.00;133.51
1.360000;0.00;70.00;134.81
1.370000;0.00;70.00;135.14
1.380000;0.00;70.00;136.49
1.390000;0.00;70.00;137.65
1.400000;0.00;70.00;138.74
1.410000;0.00;70.00;139.94
1.420000;0.00;70.00;140.73
1.430000;0.00;70.00;141.90
1.440000;0.00;70.00;142.37
1.450000;0.00;70.00;144.00
1.460000;0.00;70.00;144.38
1.470000;0.00;70.00;145.38
1.480000;0.00;70.00;146.18
1.490000;0.00;70.00;147.87
1.500000;0.00;70.00;148.46
1.510000;0.00;70.00;149.85
1.520000;0.00;70.00;150.32
1.530000;0.00;70.00;151.36
1.540000;0.00;70.00;152.72
1.550000;0.00;70.00;153.96
1.560000;0.00;70.00;154.72
1.570000;0.00;70.00;155.61
1.580000;0.00;70.00;156.17
1.590000;0.00;70.00;157.53
1.600000;0.00;70.00;158.29
1.610000;0.00;70.00;159.69
1.620000;0.00;70.00;160.07
1.630000;0.00;70.00;161.40
1.640000;0.00;70.00;162.15
1.650000;0.00;70.00;163.66
1.660000;0.00;70.00;164.07
1.670000;0.00;70.00;165.26
1.680000;0.00;70.00;166.75
1.690000;0.00;70.00;167.98
1.700000;0.00;70.00;168.02
1.710000;0.00;70.00;169.19
1.720000;0.00;70.00;170.84
1.730000;0.00;70.00;171.61
1.740000;0.00;70.00;172.82
1.750000;0.00;70.00;173.55
1.760000;0.00;70.00;174.86
1.770000;0.00;70.00;175.16
1.780000;0.00;70.00;176.61
1.790000;0.00;70.00;177.11
1.800000;0.00;70.00;178.86
1.810000;0.00;70.00;179.82
1.820000;0.00;70.00;180.47
1.830000;0.00;70.00;181.42
1.840000;0.00;70.00;182.15
1.850000;0.00;70.00;183.68
1.860000;0.00;70.00;184.80
1.870000;0.00;70.00;185.74
1.880000;0.00;70.00;186.87
1.890000;0.00;70.00;187.90
1.900000;0.00;70.00;188.37
1.910000;0.00;70.00;189.26
1.920000;0.00;70.00;190.63
1.930000;0.00;70.00;191.92
1.940000;0.00;70.00;192.49
1.950000;0.00;70.00;193.91
1.960000;0.00;70.00;194.39
1.970000;0.00;70.00;195.87
1.980000;0.00;70.00;196.49
1.990000;0.00;70.00;197.13
2.000000;0.00;70.00;198.39
2.010000;0.00;70.00;199.58
2.020000;0.00;70.00;200.89
2.030000;0.00;70.00;201.05
2.040000;0.00;70.00;202.50
2.050000;0.00;70.00;203.43
2.060000;0.00;70.00;204.48
2.070000;0.00;70.00;205.45
2.080000;0.00;70.00;206.66
2.090000;0.00;70.00;207.14
2.100000;0.00;70.00;208.09
2.110000;0.00;70.00;209.63
2.120000;0.00;70.00;210.16
2.130000;0.00;70.00;211.04
2.140000;0.00;70.00;212.79
2.150000;0.00;70.00;213.16
2.160000;0.00;70.00;214.03
2.170000;0.00;70.00;215.61
2.180000;0.00;70.00;216.86
2.190000;0.00;70.00;217.44
2.200000;0.00;70.00;218.46
2.210000;0.00;70.00;219.98
2.220000;0.00;70.00;220.64
2.230000;0.00;70.00;221.72
2.240000;0.00;70.00;222.42
2.250000;0.00;70.00;223.59
2.260000;0.00;70.00;224.46
2.270000;0.00;70.00;225.30
2.280000;0.00;70.00;226.36
2.290000;0.00;70.00;227.11
2.300000;0.00;70.00;228.77
2.310000;0.00;70.00;230.00
2.320000;0.00;70.00;230.11
2.330000;0.00;70.00;231.27
2.340000;0.00;70.00;232.19
2.350000;0.00;70.00;233.36
2.360000;0.00;70.00;234.40
2.370000;0.00;70.00;235.04
2.380000;0.00;70.00;236.37
2.390000;0.00;70.00;237.97
2.400000;0.00;70.00;238.26
2.410000;0.00;70.00;239.59
2.420000;0.00;70.00;240.36
2.430000;0.00;70.00;241.80
2.440000;0.00;70.00;242.21
2.450000;0.00;70.00;243.28
2.460000;0.00;70.00;244.26
2.470000;0.00;70.00;245.87
2.480000;0.00;70.00;246.33
2.490000;0.00;70.00;247.64
2.500000;0.00;70.00;248.20
2.510000;0.00;70.00;249.66
2.520000;0.00;70.00;250.83
2.530000;0.00;70.00;251.54
2.540000;0.00;70.00;252.32
2.550000;0.00;70.00;253.49
2.560000;0.00;70.00;254.34
2.570000;0.00;70.00;255.33
2.580000;0.00;70.00;256.21
2.590000;0.00;70.00;257.32
2.600000;0.00;70.00;258.42
2.610000;0.00;70.00;259.22
2.620000;0.00;70.00;260.51
2.630000;0.00;70.00;261.55
2.640000;0.00;70.00;262.85
2.650000;0.00;70.00;263.78
2.660000;0.00;70.00;264.07
2.670000;0.00;70.00;265.48
2.680000;0.00;70.00;266.32
2.690000;0.00;70.00;267.94
2.700000;0.00;70.00;268.24
2.710000;0.00;70.00;269.14
2.720000;0.00;70.00;270.84
2.730000;0.00;70.00;271.42
2.740000;0.00;70.00;272.67
2.750000;0.00;70.00;273.53
2.760000;0.00;70.00;274.13
2.770000;0.00;70.00;275.45
2.780000;0.00;70.00;276.34
2.790000;0.00;70.00;277.64
2.800000;0.00;70.00;278.42
2.810000;0.00;70.00;279.41
2.820000;0.00;70.00;280.95
2.830000;0.00;70.00;281.23
2.840000;0.00;70.00;282.65
2.850000;0.00;70.00;283.66
2.860000;0.00;70.00;284.87
2.870000;0.00;70.00;285.40
2.880000;0.00;70.00;286.97
2.890000;0.00;70.00;287.96
2.900000;0.00;70.00;288.21
2.910000;0.00;70.00;289.23
2.920000;0.00;70.00;290.76
2.930000;0.00;70.00;291.81
2.940000;0.00;70.00;292.36
2.950000;0.00;70.00;293.18
2.960000;0.00;70.00;294.18
2.970000;0.00;70.00;295.24
2.980000;0.00;70.00;296.04
2.990000;0.00;70.00;297.96
3.000000;0.00;70.00;298.80
3.010000;0.00;70.00;299.39
3.020000;0.00;70.00;300.03
3.030000;0.00;70.00;301.53
3.040000;0.00;70.00;302.88
3.050000;0.00;70.00;303.90
3.060000;0.00;70.00;304.37
3.070000;0.00;70.00;305.21
3.080000;0.00;70.00;306.03
3.090000;0.00;70.00;307.28
3.100000;0.00;70.00;308.86
3.110000;0.00;70.00;309.35
3.120000;0.00;70.00;310.02
3.130000;0.00;70.00;311.13
3.140000;0.00;70.00;312.92
3.150000;0.00;70.00;313.05
3.160000;0.00;70.00;314.74
3.170000;0.00;70.00;315.89
3.180000;0.00;70.00;316.94
3.190000;0.00;70.00;317.57
3.200000;0.00;70.00;318.91
3.210000;0.00;70.00;319.39
3.220000;0.00;70.00;320.01
3.230000;0.00;70.00;321.49
3.240000;0.00;70.00;322.15
3.250000;0.00;70.00;323.43
3.260000;0.00;70.00;324.18
3.270000;0.00;70.00;325.66
3.280000;0.00;70.00;326.83
3.290000;0.00;70.00;327.35
3.300000;50.00;70.00;328.97
3.310000;50.00;70.00;329.81
3.320000;50.00;70.00;330.40
3.330000;50.00;70.00;331.40
3.340000;50.00;70.00;332.16
3.350000;50.00;70.00;333.14
3.360000;50.00;70.00;334.47
3.370000;50.00;70.00;335.12
3.380000;50.00;70.00;336.53
3.390000;50.00;70.00;337.54
3.400000;50.00;70.00;338.11
3.410000;50.00;70.00;339.04
3.420000;50.00;70.00;340.68
3.430000;50.00;70.00;341.06
3.440000;50.00;70.00;342.95
3.450000;50.00;70.00;343.61
3.460000;50.00;70.00;344.19
3.470000;50.00;70.00;345.86
3.480000;50.00;70.00;346.36
3.490000;50.00;70.00;347.74
3.500000;50.00;70.00;348.25
3.510000;50.00;70.00;349.19
3.520000;50.00;70.00;350.29
3.530000;50.00;70.00;351.55
3.540000;50.00;70.00;352.37
3.550000;50.00;70.00;353.83
3.560000;50.00;70.00;354.40
3.570000;50.00;70.00;355.36
3.580000;50.00;70.00;356.89
3.590000;50.00;70.00;357.42
3.600000;50.00;70.00;358.42
3.610000;50.00;70.00;359.84
3.620000;50.00;70.00;360.62
3.630000;50.00;70.00;361.07
3.640000;50.00;70.00;362.38
3.650000;50.00;70.00;363.83
3.660000;50.00;70.00;364.81
3.670000;50.00;70.00;365.12
3.680000;50.00;70.00;366.79
3.690000;50.00;70.00;367.24
3.700000;50.00;70.00;368.74
3.710000;50.00;70.00;369.42
3.720000;50.00;70.00;370.67
3.730000;50.00;70.00;371.15
3.740000;50.00;70.00;372.62
3.750000;50.00;70.00;373.31
3.760000;50.00;70.00;374.73
3.770000;50.00;70.00;375.64
3.780000;50.00;70.00;376.06
3.790000;50.00;69.99;377.50
3.800000;50.00;69.99;378.65
3.810000;50.00;69.99;379.95
3.820000;50.00;69.99;380.27
3.830000;50.00;69.99;381.29
3.840000;50.00;69.99;382.87
3.850000;50.00;69.99;383.63
3.860000;50.00;69.99;384.19
3.870000;50.00;69.99;385.22
3.880000;50.00;69.99;386.22
3.890000;50.00;69.99;387.92
3.900000;50.00;69.99;388.92
3.910000;50.00;69.99;389.94
3.920000;50.00;69.99;390.27
3.930000;50.00;69.99;391.11
3.940000;50.00;69.99;392.87
3.950000;50.00;69.99;393.10
3.960000;50.00;69.99;394.45
3.970000;50.00;69.99;395.47
3.980000;50.00;69.99;396.95
3.990000;50.00;69.99;397.75
4.000000;50.00;69.99;398.48
4.010000;50.00;69.99;399.43
4.020000;50.00;69.99;400.02
4.030000;50.00;69.99;401.33
4.040000;50.00;69.99;402.69
4.050000;50.00;69.99;403.81
4.060000;50.00;69.99;404.22
4.070000;50.00;69.99;405.52
4.080000;50.00;69.99;406.25
4.090000;50.00;69.99;407.10
4.100000;50.00;69.99;408.88
4.110000;50.00;69.99;409.25
4.120000;50.00;69.99;410.13
4.130000;50.00;69.99;411.85
4.140000;50.00;69.99;412.67
4.150000;50.00;69.99;413.40
4.160000;50.00;69.99;414.21
4.170000;50.00;69.99;415.89
4.180000;50.00;69.99;416.16
4.190000;50.00;69.99;417.35
4.200000;50.00;69.99;418.98
4.210000;50.00;69.99;419.51
4.220000;50.00;69.99;420.18
4.230000;50.00;69.99;421.53
4.240000;50.00;69.99;422.48
4.250000;50.00;69.99;423.83
4.260000;50.00;69.99;424.51
4.270000;50.00;69.99;425.29
4.280000;50.00;69.99;426.87
4.290000;50.00;69.99;427.85
4.300000;50.00;69.99;428.46
4.310000;50.00;69.99;429.15
4.320000;50.00;69.99;430.58
4.330000;50.00;69.99;431.28
4.340000;50.00;69.99;432.58
4.350000;50.00;69.99;433.97
4.360000;50.00;69.99;434.36
4.370000;50.00;69.99;435.90
4.380000;50.00;69.99;436.14
4.390000;50.00;69.99;437.70
4.400000;50.00;69.99;438.53
4.410000;50.00;69.99;439.66
4.420000;50.00;69.99;440.24
4.430000;50.00;69.99;441.44
4.440000;50.00;69.99;442.88
4.450000;50.00;69.99;443.08
4.460000;50.00;69.99;444.38
4.470000;50.00;69.99;445.35
4.480000;50.00;69.99;446.65
4.490000;50.00;69.99;447.76
4.500000;50.00;69.99;448.99
4.510000;50.00;69.99;449.65
4.520000;50.00;69.99;450.28
4.530000;50.00;69.99;451.58
4.540000;50.00;69.99;452.79
4.550000;50.00;69.99;453.50
4.560000;50.00;69.99;454.94
4.570000;50.00;69.99;455.92
4.580000;50.00;69.99;457.01
4.590000;50.00;69.99;457.85
4.600000;50.00;69.99;458.80
4.610000;50.00;69.99;459.61
4.620000;50.00;69.99;460.55
4.630000;50.00;69.99;461.33
4.640000;50.00;69.99;462.98
4.650000;50.00;69.99;463.73
4.660000;50.00;69.99;464.84
4.670000;50.00;69.99;465.74
4.680000;50.00;69.99;466.54
4.690000;50.00;69.99;467.79
4.700000;50.00;69.99;468.62
4.710000;50.00;69.99;469.23
4.720000;50.00;69.99;470.82
4.730000;50.00;69.99;471.36
4.740000;50.00;69.99;472.96
4.750000;50.00;69.99;473.97
4.760000;50.00;69.99;474.46
4.770000;50.00;69.99;475.97
4.780000;50.00;69.98;476.80
4.790000;50.00;69.98;477.13
4.800000;50.00;69.98;478.83
4.810000;50.00;69.98;479.03
4.820000;50.00;69.98;480.93
4.830000;50.00;69.98;481.48
4.840000;50.00;69.98;482.06
4.850000;50.00;69.98;483.85
4.860000;50.00;69.98;484.64
4.870000;50.00;69.98;485.75
4.880000;50.00;69.98;486.76
4.890000;50.00;69.98;487.75
4.900000;50.00;69.98;488.93
4.910000;50.00;69.98;489.20
4.920000;50.00;69.98;490.11
4.930000;50.00;69.98;491.20
4.940000;50.00;69.98;492.07
4.950000;50.00;69.98;493.27
4.960000;50.00;69.98;494.31
4.970000;50.00;69.98;495.93
4.980000;50.00;69.98;496.89
4.990000;50.00;69.98;498.00
5.000000;50.00;69.98;498.17
5.010000;50.00;69.98;499.66
5.020000;50.00;69.98;500.44
5.030000;50.00;69.98;501.70
5.040000;50.00;69.98;502.25
5.050000;50.00;69.98;503.37
5.060000;50.00;69.98;504.72
5.070000;50.00;69.98;505.13
5.080000;50.00;69.98;506.14
5.090000;50.00;69.98;507.69
5.100000;50.00;69.98;508.92
5.110000;50.00;69.98;509.40
5.120000;50.00;69.98;510.71
5.130000;50.00;69.98;511.17
5.140000;50.00;69.98;512.24
5.150000;50.00;69.98;513.43
5.160000;50.00;69.98;514.97
5.170000;50.00;69.98;515.70
5.180000;50.00;69.98;516.12
5.190000;50.00;69.98;517.08
5.200000;50.00;69.98;518.93
5.210000;50.00;69.98;519.10
5.220000;50.00;69.98;520.05
5.230000;50.00;69.98;521.11
5.240000;50.00;69.98;522.05
5.250000;50.00;69.98;523.72
5.260000;50.00;69.98;524.78
5.270000;50.00;69.98;525.22
5.280000;50.00;69.98;526.86
5.290000;50.00;69.98;527.78
5.300000;50.00;69.98;528.48
5.310000;50.00;69.98;529.22
5.320000;50.00;69.98;530.72
5.330000;50.00;69.98;531.97
5.340000;50.00;69.98;532.13
5.350000;50.00;69.98;533.06
5.360000;50.00;69.98;534.99
5.370000;50.00;69.98;535.18
5.380000;50.00;69.98;536.25
5.390000;50.00;69.98;537.29
5.400000;50.00;69.98;538.85
5.410000;50.00;69.98;539.46
5.420000;50.00;69.98;540.38
5.430000;50.00;69.98;541.70
5.440000;50.00;69.98;542.52
5.450000;50.00;69.98;543.17
5.460000;50.00;69.98;544.04
5.470000;50.00;69.98;545.54
5.480000;50.00;69.98;546.28
5.490000;50.00;69.98;547.23
5.500000;50.00;69.98;548.51
5.510000;50.00;69.98;549.66
5.520000;50.00;69.98;550.80
5.530000;50.00;69.98;551.29
5.540000;50.00;69.98;552.08
5.550000;50.00;69.98;553.44
5.560000;50.00;69.98;554.87
5.570000;50.00;69.98;555.85
5.580000;50.00;69.98;556.43
5.590000;50.00;69.98;557.89
5.600000;50.00;69.98;558.59
5.610000;50.00;69.98;559.94
5.620000;50.00;69.98;560.59
5.630000;50.00;69.98;561.85
5.640000;50.00;69.98;562.10
5.650000;50.00;69.98;563.73
5.660000;50.00;69.98;564.48
5.670000;50.00;69.98;565.77
5.680000;50.00;69.98;566.91
5.690000;50.00;69.98;567.82
5.700000;50.00;69.98;568.79
5.710000;50.00;69.98;569.54
5.720000;50.00;69.98;570.86
5.730000;50.00;69.98;571.66
5.740000;50.00;69.98;572.95
5.750000;50.00;69.97;573.17
5.760000;50.00;69.97;574.67
5.770000;50.00;69.97;575.19
5.780000;50.00;69.97;576.70
5.790000;50.00;69.97;577.45
5.800000;50.00;69.97;579.01
5.810000;50.00;69.97;579.72
5.820000;50.00;69.97;580.60
5.830000;50.00;69.97;581.88
5.840000;50.00;69.97;582.51
5.850000;50.00;69.97;583.55
5.860000;50.00;69.97;584.22
5.870000;50.00;69.97;585.33
5.880000;50.00;69.97;586.52
5.890000;50.00;69.97;587.19
5.900000;50.00;69.97;588.80
5.910000;50.00;69.97;589.57
5.920000;50.00;69.97;590.21
5.930000;50.00;69.97;591.16
5.940000;50.00;69.97;592.19
5.950000;50.00;69.97;593.52
5.960000;50.00;69.97;594.81
5.970000;50.00;69.97;595.33
5.980000;50.00;69.97;596.92
5.990000;50.00;69.97;597.33
6.000000;50.00;69.97;598.42
6.010000;50.00;69.97;599.06
6.020000;50.00;69.97;600.57
6.030000;50.00;69.97;601.13
6.040000;50.00;69.97;602.16
6.050000;50.00;69.97;603.15
6.060000;50.00;69.97;604.73
6.070000;50.00;69.97;605.43
6.080000;50.00;69.97;606.21
6.090000;50.00;69.97;607.56
6.100000;50.00;69.97;608.10
6.110000;50.00;69.97;609.92
6.120000;50.00;69.97;610.04
6.130000;50.00;69.97;611.42
6.140000;50.00;69.97;612.77
6.150000;50.00;69.97;613.49
6.160000;50.00;69.97;614.50
6.170000;50.00;69.97;615.30
6.180000;50.00;69.97;616.94
6.190000;50.00;69.97;617.37
6.200000;50.00;69.97;618.28
6.210000;50.00;69.97;619.69
6.220000;50.00;69.97;620.63
6.230000;50.00;69.97;621.86
6.240000;50.00;69.97;622.21
6.250000;50.00;69.97;623.94
6.260000;50.00;69.97;624.48
6.270000;50.00;69.97;625.84
6.280000;50.00;69.97;626.86
6.290000;50.00;69.97;627.58
6.300000;50.00;69.97;628.72
6.310000;50.00;69.97;629.67
6.320000;50.00;69.97;630.24
6.330000;50.00;69.97;631.36
6.340000;50.00;69.97;632.23
6.350000;50.00;69.97;633.97
6.360000;50.00;69.97;634.06
6.370000;50.00;69.97;635.38
6.380000;50.00;69.97;636.20
6.390000;50.00;69.97;637.89
6.400000;50.00;69.97;638.78
6.410000;50.00;69.97;639.22
6.420000;50.00;69.97;640.12
6.430000;50.00;69.97;641.06
6.440000;50.00;69.97;642.83
6.450000;50.00;69.97;643.29
6.460000;50.00;69.97;644.81
6.470000;50.00;69.97;645.17
6.480000;50.00;69.97;646.32
6.490000;50.00;69.97;647.87
6.500000;50.00;69.97;648.23
6.510000;50.00;69.97;649.56
6.520000;50.00;69.97;650.13
6.530000;50.00;69.97;651.46
6.540000;50.00;69.97;652.65
6.550000;50.00;69.97;653.58
6.560000;50.00;69.97;654.77
6.570000;50.00;69.97;655.82
6.580000;50.00;69.97;656.54
6.590000;50.00;69.97;657.39
6.600000;50.00;69.97;658.99
6.610000;50.00;69.97;659.24
6.620000;50.00;69.97;660.56
6.630000;50.00;69.97;661.67
6.640000;50.00;69.97;662.54
6.650000;50.00;69.97;663.04
6.660000;50.00;69.97;664.88
6.670000;50.00;69.97;665.70
6.680000;50.00;69.97;666.39
6.690000;50.00;69.97;667.72
6.700000;50.00;69.97;668.67
6.710000;50.00;69.96;669.57
6.720000;50.00;69.96;670.21
6.730000;50.00;69.96;671.76
6.740000;50.00;69.96;672.73
6.750000;50.00;69.96;673.09
6.760000;50.00;69.96;674.30
6.770000;50.00;69.96;675.25
6.780000;50.00;69.96;676.96
6.790000;50.00;69.96;677.78
6.800000;50.00;69.96;678.82
6.810000;50.00;69.96;679.97
6.820000;50.00;69.96;680.11
6.830000;50.00;69.96;681.56
6.840000;50.00;69.96;682.29
6.850000;50.00;69.96;683.31
6.860000;50.00;69.96;684.29
6.870000;50.00;69.96;685.41
6.880000;50.00;69.96;686.97
6.890000;50.00;69.96;687.49
6.900000;50.00;69.96;688.32
6.910000;50.00;69.96;689.37
6.920000;50.00;69.96;690.45
6.930000;50.00;69.96;691.94
6.940000;50.00;69.96;692.54
6.950000;50.00;69.96;693.51
6.960000;50.00;69.96;694.11
6.970000;50.00;69.96;695.92
6.980000;50.00;69.96;696.64
6.990000;50.00;69.96;697.09
7.000000;50.00;69.96;698.62
7.010000;50.00;69.96;699.90
7.020000;50.00;69.96;700.04
7.030000;50.00;69.96;701.25
7.040000;50.00;69.96;702.33
7.050000;50.00;69.96;703.52
7.060000;50.00;69.96;704.49
7.070000;50.00;69.96;705.11
7.080000;50.00;69.96;706.78
7.090000;50.00;69.96;707.67
7.100000;50.00;69.96;708.90
7.110000;50.00;69.96;709.28
7.120000;50.00;69.96;710.68
7.130000;50.00;69.96;711.92
7.140000;50.00;69.96;712.76
7.150000;50.00;69.96;713.92
7.160000;50.00;69.96;714.04
7.170000;50.00;69.96;715.95
7.180000;50.00;69.96;716.73
7.190000;50.00;69.96;717.09
7.200000;50.00;69.96;718.67
7.210000;50.00;69.96;719.49
7.220000;50.00;69.96;720.35
7.230000;50.00;69.96;721.88
7.240000;50.00;69.96;722.74
7.250000;50.00;69.96;723.34
7.260000;50.00;69.96;724.59
7.270000;50.00;69.96;725.11
7.280000;50.00;69.96;726.16
7.290000;50.00;69.96;727.20
7.300000;50.00;69.96;728.44
7.310000;50.00;69.96;729.11
7.320000;50.00;69.96;730.07
7.330000;50.00;69.96;731.22
7.340000;50.00;69.96;732.87
7.350000;50.00;69.96;733.80
7.360000;50.00;69.96;734.92
7.370000;50.00;69.96;735.36
7.380000;50.00;69.96;736.53
7.390000;50.00;69.96;737.60
7.400000;50.00;69.96;738.35
7.410000;50.00;69.96;739.11
7.420000;50.00;69.96;740.75
7.430000;50.00;69.96;741.12
7.440000;50.00;69.96;742.39
7.450000;50.00;69.96;743.49
7.460000;50.00;69.96;744.34
7.470000;50.00;69.96;745.75
7.480000;50.00;69.96;746.76
7.490000;50.00;69.96;747.37
7.500000;50.00;69.96;748.61
7.510000;50.00;69.96;749.97
7.520000;50.00;69.96;750.54
7.530000;50.00;69.96;751.86
7.540000;50.00;69.96;752.19
7.550000;50.00;69.96;753.18
7.560000;50.00;69.96;754.36
7.570000;50.00;69.96;755.95
7.580000;50.00;69.96;756.69
7.590000;50.00;69.96;757.76
7.600000;50.00;69.96;758.65
7.610000;50.00;69.96;759.71
7.620000;50.00;69.96;760.76
7.630000;50.00;69.96;761.99
7.640000;50.00;69.96;762.32
7.650000;50.00;69.96;763.97
7.660000;50.00;69.95;764.61
7.670000;50.00;69.95;765.33
7.680000;50.00;69.95;766.54
7.690000;50.00;69.95;767.33
7.700000;50.00;69.95;768.13
7.710000;50.00;69.95;769.28
7.720000;50.00;69.95;770.16
7.730000;50.00;69.95;771.65
7.740000;50.00;69.95;772.67
7.750000;50.00;69.95;773.90
7.760000;50.00;69.95;774.38
7.770000;50.00;69.95;775.44
7.780000;50.00;69.95;776.70
7.790000;50.00;69.95;777.40
7.800000;50.00;69.95;778.82
7.810000;50.00;69.95;779.32
7.820000;50.00;69.95;780.67
7.830000;50.00;69.95;781.07
7.840000;50.00;69.95;782.98
7.850000;50.00;69.95;783.60
7.860000;50.00;69.95;784.90
7.870000;50.00;69.95;785.86
7.880000;50.00;69.95;786.73
7.890000;50.00;69.95;787.16
7.900000;50.00;69.95;788.14
7.910000;50.00;69.95;789.54
7.920000;50.00;69.95;790.17
7.930000;50.00;69.95;791.84
7.940000;50.00;69.95;792.12
7.950000;50.00;69.95;793.67
7.960000;50.00;69.95;794.25
7.970000;50.00;69.95;795.72
7.980000;50.00;69.95;796.34
7.990000;50.00;69.95;797.91
8.000000;50.00;69.95;798.93
8.010000;50.00;69.95;799.73
8.020000;50.00;69.95;800.92
8.030000;50.00;69.95;801.06
8.040000;50.00;69.95;802.74
8.050000;50.00;69.95;804.03
8.060000;50.00;69.95;804.27
8.070000;50.00;69.95;805.68
8.080000;50.00;69.95;806.32
8.090000;50.00;69.95;807.35
8.100000;50.00;69.95;808.78
8.110000;50.00;69.95;809.12
8.120000;50.00;69.95;810.32
8.130000;50.00;69.95;811.09
8.140000;50.00;69.95;812.23
8.150000;50.00;69.95;813.31
8.160000;50.00;69.95;814.97
8.170000;50.00;69.95;815.20
8.180000;50.00;69.95;816.72
